,Label
2818448,0
530748,0
692771,1
2456685,0
856776,0
2149162,0
397825,1
964949,0
901389,0
1766468,0
1126088,0
2212817,1
2352458,1
275841,0
836275,0
422503,1
1791490,0
364441,1
2303242,1
1194040,0
372199,1
96750,1
2754202,0
2428721,1
2253836,1
2405280,1
62497,1
123722,1
2488649,0
80575,1
2056737,0
980521,0
2286788,1
834912,0
193640,0
1749372,0
465493,0
451533,1
2431861,1
1965262,0
1652977,0
1274030,0
821588,0
740010,0
1166301,0
318928,1
739587,0
317525,1
43867,1
2540741,0
2057343,0
65165,1
361434,1
424015,1
1684976,0
1155009,0
489996,0
318297,1
160692,1
2222698,1
1456857,0
2246568,1
2366960,1
612355,0
2456241,0
2295953,1
702150,0
2385528,1
315732,1
1536662,0
520628,0
1305130,0
733130,0
1884475,0
1065947,0
2811070,1
2632259,0
2190797,1
403444,1
145063,1
938766,0
59688,0
192181,1
1263323,0
101390,1
2283566,1
2294135,1
2639514,0
2458202,1
1110743,0
58508,1
168446,1
2768394,0
1173783,0
108098,1
593259,0
47742,1
1664435,0
1590535,0
2397864,1
2458394,1
2417678,1
1401960,0
499115,1
2724567,0
2339752,1
1789092,0
2251202,1
99540,1
1922937,0
2371718,1
767830,0
357083,1
1735491,1
2427179,1
81306,1
660745,1
2817980,0
1800213,0
358159,1
442095,1
2160729,0
2226500,1
2495372,0
2695851,0
2333892,1
1396800,0
2172036,0
1279875,0
2203707,0
743047,0
343392,1
417268,1
51187,0
504708,1
333426,1
2374694,1
341194,1
266183,0
2585947,0
2492524,0
1732668,0
2439951,1
53510,1
1769303,0
2464146,1
1875183,0
467067,1
1594114,0
604926,0
2303621,1
1917806,0
1802100,0
1302243,0
1549440,0
1752801,0
1751553,1
2453635,0
998809,0
1346469,0
1263214,0
2814602,0
1469307,0
317539,1
2629556,0
655705,0
1419489,0
190758,1
237666,0
1172829,0
250029,0
370180,1
434050,1
1460101,0
460532,0
274731,0
2215135,1
2342630,1
166693,0
423398,1
2331741,1
2425064,1
1316929,0
1816703,0
2366285,1
101995,1
1307877,0
2669424,0
1006592,0
663757,0
1570720,0
2746127,0
838076,0
6227,0
2331268,1
75698,1
2238785,1
1168667,0
2256493,1
2334510,1
1732702,0
2108904,0
445667,1
1833676,0
2208621,1
367854,1
1885501,1
113779,1
2083448,1
1880921,0
724979,0
494379,1
2568312,0
2388536,1
2413936,1
991275,0
241584,0
2266765,1
20028,1
2462002,1
578937,0
1078269,0
2209640,1
1364123,0
980149,0
2359192,1
379906,1
227364,0
2683576,1
135748,1
180075,1
899314,0
968738,0
2319462,1
321151,1
2203971,0
1154056,0
1091981,0
2104315,0
100341,1
1820743,0
1037730,0
717092,0
2036342,0
152617,1
1444459,0
92711,1
1465137,0
867839,0
2426028,1
2433123,1
1066894,0
493030,1
124904,1
322609,1
2366500,1
1523704,0
221363,0
497161,1
467490,1
1706460,0
2304684,1
1826244,0
2000056,0
180751,1
1672429,0
1908150,0
1256658,0
87630,0
1846286,0
2587186,0
361501,1
1276168,0
485433,0
2154935,0
181298,1
1252505,0
2300829,1
827943,0
396494,1
407159,1
2287747,1
1692565,0
1621847,0
1461239,0
2313970,1
101209,1
2064128,0
2469138,1
2280128,1
1545795,0
1032338,0
1634879,0
2577189,0
652466,0
474448,1
1148854,0
1806496,0
407578,1
2510200,0
2664850,0
361876,1
989064,0
2585878,0
1283662,0
404921,1
1223541,0
157487,0
74124,1
1231541,0
1935157,0
415294,1
2318005,1
2305774,1
2241647,0
2397494,1
2341365,1
2004637,0
2382487,1
1566027,0
399686,1
354813,1
1681392,0
2317974,1
143352,1
495124,1
2647103,0
906097,0
34690,1
2231745,1
366956,1
575414,0
2419484,1
1144331,0
405245,1
361315,1
1570939,0
1187619,0
468666,1
161024,1
191710,1
241114,0
2431748,1
2369579,1
366848,1
2288444,1
1187905,0
187211,1
416945,1
1847084,0
2469708,1
597645,0
273745,0
388012,1
1033000,0
2438679,1
2565222,0
551178,0
2179564,1
632466,1
454414,1
853564,0
1982427,1
773307,0
894541,0
207394,0
128041,1
79944,1
1316412,0
406765,1
223356,0
2759830,1
57983,1
2288842,1
1014193,0
2230133,1
2464658,1
970744,0
924215,0
211327,0
84064,1
2728371,0
2060329,0
2354579,1
38079,1
908198,0
700080,0
2212556,1
503170,1
2237850,1
412821,1
973439,0
2254722,1
2343588,1
2658504,0
1287681,0
2738414,0
2425984,1
2232981,1
2279100,1
1890789,0
856429,0
2423019,1
2798007,0
2675081,0
2560488,0
1030018,0
464277,0
2410153,1
2343576,1
2078926,0
2033421,0
334089,1
407973,1
1852616,0
1487927,0
2428514,1
1260108,0
2742318,1
860468,0
654897,0
1890704,0
948683,0
977173,0
2811081,0
2728307,0
2117266,0
2254041,1
2454780,1
199064,0
2716729,0
932783,0
903060,0
2410133,1
449994,1
2190790,0
2036728,0
2744220,0
875781,0
2291515,1
1039855,0
92892,1
1754580,0
962264,0
2321183,1
2140920,0
1412047,0
2594595,0
2441787,1
410017,1
2314435,1
218214,0
337058,1
2765128,0
359701,1
2040821,0
356745,1
2668164,0
1405363,0
1184813,0
788670,0
401332,1
2467011,1
2211693,1
2678637,0
1031259,0
2407441,1
397550,1
2246422,1
943597,0
421138,1
1031771,0
626455,0
1274709,0
1061381,0
995240,0
136833,1
2421809,1
1658120,0
2119511,0
382173,1
1380993,0
1239628,0
358035,1
19536,1
329933,1
1278676,0
377845,1
2815204,0
594370,0
2738976,0
2353599,1
339137,1
679379,0
111927,0
648896,0
1161652,0
237835,0
1192380,0
2024423,0
1859348,1
2690471,0
108012,1
2202100,1
2217882,1
2671827,0
1294953,0
35512,1
709898,0
1890946,0
2247617,1
2735284,0
1099226,0
923230,0
1383437,0
1465306,0
368351,1
1951748,0
348794,1
127624,1
189197,1
410247,1
651115,0
2379511,1
2666552,0
360649,1
1859379,0
690164,0
2696944,0
1260194,0
2801998,0
2432882,1
17489,0
412420,1
58260,1
91239,1
2297677,1
62206,1
1898980,0
249600,0
403295,1
2432638,1
131567,1
2640131,0
2390633,1
2094406,0
452464,1
2179610,1
1987285,0
1892410,1
1601842,1
2272824,1
167656,1
2100786,0
419138,1
2563996,0
1261966,0
2286105,1
7421,0
39768,1
449826,1
2229581,1
1468787,0
71782,1
480401,1
1946125,0
1434055,0
439095,1
1905140,0
2209329,1
2229450,1
2303033,1
1954017,0
1933624,0
391238,1
175126,0
122681,1
1188658,0
1795905,0
1757464,1
1509385,0
1755220,1
2265714,1
464098,0
1264921,0
356451,1
1424277,0
383493,1
2319593,1
355828,1
1975083,0
1434444,0
1348763,0
120094,0
2327978,1
1609025,0
2213990,1
1555213,0
1516930,0
324500,1
2270403,1
2762523,1
1119980,0
1952790,0
1282543,0
2683646,0
362253,1
2362072,1
2270460,1
2400893,1
847657,0
967062,0
91960,1
359616,1
2311005,1
725434,0
923726,0
83836,1
845669,0
15035,0
1561878,1
2085311,0
44347,1
80315,1
2064640,1
2535785,0
94236,1
2314734,1
405688,1
2325909,1
2389703,1
2041308,0
1898063,0
430832,1
27365,1
2072594,1
767711,0
773861,0
1327319,0
1995250,0
317236,1
2403253,1
2214290,1
412577,1
90338,1
242137,0
336684,1
337861,1
1954654,0
401848,1
1918156,0
1793210,0
2211253,1
1548394,0
1636901,0
2193470,1
453521,1
1279323,0
2830494,0
209419,0
127593,1
1380848,0
81712,1
2272869,1
480544,0
438231,1
636278,0
423006,1
410172,1
92163,1
2240382,1
1768208,0
2305759,1
1295619,0
2600300,0
2478621,0
160182,1
45072,1
1657799,0
2399443,1
548845,0
1374400,0
2771386,0
1726114,0
66129,1
376343,1
130788,1
2298329,1
435353,1
350606,1
931588,0
745839,0
2084649,1
412581,1
2148100,0
689800,0
1851243,0
1831451,0
1598591,0
2414995,1
1232367,0
2269825,1
2426234,1
2335761,1
2332764,1
114522,1
1120272,0
1446823,0
2465076,1
721054,0
1051074,0
557531,0
2058762,0
2027699,0
2291003,1
2388265,1
2241161,1
267346,0
2277945,1
280118,0
2453871,0
1219503,0
2350786,1
1663062,0
1595072,0
2303390,1
2245559,0
2213394,1
2251156,1
1972227,0
2262404,1
2382179,1
2167709,0
2394810,1
72370,1
2270047,1
2405806,1
2234269,1
2325916,1
1583648,0
352533,1
1257875,0
1585734,0
662914,0
318763,1
1500444,0
2251946,1
858670,0
56473,1
2163825,0
2380154,1
382149,1
2742278,1
2077635,0
2382981,1
107344,1
2067539,0
2409054,1
442274,1
972209,0
18920,1
453001,1
2319240,1
2479457,0
1125925,0
2511050,0
828859,0
1366779,0
2235836,1
2208238,1
1123663,0
2454602,1
189776,1
1839324,0
2701410,1
182820,1
2694268,1
159673,1
1961685,0
493802,1
191241,1
2421533,1
2452670,1
1611267,0
629408,0
766302,0
143023,1
396286,1
1865428,0
1860952,1
641121,0
2570395,0
497059,1
2255284,1
504619,1
1469884,0
1338349,0
1393655,0
2276671,1
153160,1
2616214,0
2306092,1
1854622,0
2389869,1
1138722,0
1586477,0
852108,0
2397732,1
541808,0
1721236,0
2650497,0
153996,1
1533780,0
1832346,0
2421158,1
1419829,0
465305,0
1551054,0
973737,0
2335164,1
2797592,0
2245793,1
417258,0
148749,1
2701955,0
99972,1
2232973,1
730543,0
450249,1
199046,0
2329232,1
233433,0
1049165,0
253531,0
1948106,0
1695812,0
30474,1
724231,0
421853,1
1180172,0
983011,0
968051,0
1733874,1
1510410,0
2592715,0
86103,1
783059,0
1355557,0
1686675,0
2180250,1
367561,1
2100782,0
2624875,0
1150099,0
2334707,1
1133779,0
717559,0
1522312,0
627663,0
325558,1
1889171,0
259199,0
737491,0
908900,0
96083,0
2441344,1
370646,1
1631809,0
1563107,0
328394,1
1363699,0
2217120,1
1940785,0
2280330,1
362134,1
327283,1
2418842,1
370983,1
184859,0
2266183,1
2764043,1
55679,1
2549550,0
2197704,0
504410,1
1432042,0
1577182,1
2768654,0
319798,1
1857393,1
1922390,0
2194698,0
2304875,1
484234,0
2355122,1
1259645,0
2760862,1
1956338,0
1551049,0
370215,1
2273164,1
2389881,1
2175618,0
1165900,0
314606,1
606794,0
2809879,0
1052924,0
882453,0
2667400,0
1428588,0
191842,1
1638475,0
2449289,0
2649533,0
1871783,1
2744597,0
2354888,1
1364788,0
2291922,1
56715,1
765467,0
1792268,0
2235740,1
480998,0
2581870,0
2397030,1
263896,0
16982,0
214952,0
320128,1
1663222,0
1163903,0
1297891,0
1313734,0
2786268,0
501045,1
2316168,1
109634,1
385849,1
574743,0
787237,0
2370686,1
601312,0
523949,0
1696144,0
419201,1
176580,0
2686785,1
905395,0
1672215,0
1590957,0
1865371,1
1331851,0
1103489,0
392652,1
2229198,1
2285192,1
355491,1
2323229,1
886923,0
1300116,0
2377755,1
2164827,1
2287799,1
2287710,1
2223639,1
355815,1
1152057,0
1159929,0
1389295,0
794281,0
1677367,0
855805,0
2216223,1
2442655,1
39338,1
496581,1
756058,0
71350,1
2460186,1
2388484,1
2264268,1
2177510,0
82887,1
2395689,1
1974100,0
403185,1
903412,0
2263544,1
2388635,1
117040,1
2119472,0
442382,1
1912608,0
2286222,1
72520,1
2808877,0
499876,1
33874,1
1774727,0
822851,0
2143603,0
849915,0
2807014,1
1360592,0
696271,0
2339470,1
154025,1
350668,1
2732316,0
443641,1
2502699,0
2475055,0
2242925,1
2092281,1
2406121,1
2334414,1
110759,0
1687482,0
2253846,1
1071617,0
134171,1
2189481,0
2784531,1
2390695,1
1755267,1
2296055,1
1486997,0
2410406,1
2429396,1
476574,1
596646,0
730704,0
1181157,0
1777920,0
2000275,1
1426705,0
873222,0
1443523,0
144090,1
2215373,1
1064440,0
1865136,0
2315776,1
2327422,1
1937384,0
2024050,0
1551059,0
957540,0
2302217,1
1595733,1
459889,0
123923,1
499927,1
617565,0
502964,1
518800,0
2753564,0
789148,0
1123862,0
2358060,1
2371490,1
2198650,0
1179507,0
773149,0
565784,0
449058,1
1799883,0
444454,1
1432907,0
1315021,0
241110,0
313926,1
351999,1
319915,1
36534,1
844771,0
448219,1
2329035,1
585513,0
2315790,1
1365354,0
435656,1
839927,0
39718,1
349257,1
107098,1
1339749,0
1644692,0
218775,0
192024,1
739177,0
2344102,1
154209,1
2411191,1
526115,0
472601,1
85578,1
360281,1
337149,1
378210,1
1011565,0
2335137,1
435571,1
580254,0
355394,1
51413,0
374444,1
948881,0
117619,1
446586,1
2236159,1
433935,1
530022,0
2378239,1
2451551,1
2193093,1
155510,0
2575938,0
2788239,0
1711550,0
1655999,0
2030606,0
2422391,1
304305,0
2743221,0
67505,1
1728296,1
392935,1
794665,0
65774,1
891857,0
1096590,0
747839,0
2206630,1
25468,1
2416603,1
426196,1
2127152,0
2274070,1
2268364,1
1100619,0
171300,1
1201280,0
2207179,1
1079251,0
1917385,0
2230355,1
497399,1
2517040,0
2678880,0
2361467,1
159204,1
2323419,1
380124,1
1476210,0
353639,1
61874,1
57910,1
1626668,0
489060,0
900436,0
2351769,1
325578,1
1476175,0
2383086,1
615222,0
379438,1
1816125,0
26824,1
1574546,0
1363742,0
2731500,0
93771,1
2525899,0
436290,1
64853,1
497178,1
1988316,0
171543,1
162435,1
2426002,1
123776,1
1408181,0
1286911,0
1035959,0
73949,1
471377,1
332943,1
2419535,1
566022,0
169815,1
1063204,0
1939935,0
2465236,1
151389,1
360470,1
114683,1
2391510,1
400062,1
1089747,0
2293453,1
874550,0
314093,1
446561,1
2278074,1
324703,1
216029,0
2263964,1
2427394,1
2109919,0
361264,1
1252552,0
343154,1
2246303,1
1144682,0
288577,0
2401903,1
893268,0
689303,0
1429428,0
2279789,1
2829747,0
821441,0
2523248,0
2255499,1
439161,1
1985528,0
2459522,1
540646,0
2420131,1
2209282,1
352426,1
2466084,1
2300887,1
1621406,0
94332,1
58243,1
2672252,0
2744338,0
71970,1
504065,1
2286094,1
381319,1
1535423,0
307150,0
2709166,1
2493577,0
697138,1
447251,1
421561,0
2510600,0
945495,0
796182,0
1654485,0
2680849,0
690579,0
1548820,0
2635990,0
79599,1
2367524,1
900362,0
89142,1
979622,0
1439195,0
79133,0
1519649,0
2700728,0
378216,1
2413176,1
1261989,0
383267,1
1863626,1
355645,1
411911,1
1981754,0
340031,1
1236420,0
1967090,0
1524936,0
672182,0
1907934,0
467776,1
597304,0
1890995,0
2320526,1
2235205,1
355719,1
815987,0
187318,1
495669,1
2344088,1
197265,1
345748,1
2413679,1
2271851,1
1961927,0
912796,0
2324590,1
62425,1
888530,0
1405541,0
1800468,0
1570929,0
370734,1
2586364,0
1059048,0
1465871,0
1223220,0
859489,0
2220721,1
369514,1
579009,0
2131061,0
2212278,1
1533528,0
1881843,0
2625715,0
105012,1
1824598,0
361266,1
2322452,1
2273241,1
1158520,0
744055,0
628565,0
1473077,0
210887,0
2334947,1
26336,1
1578821,0
46602,1
2381061,1
81551,1
2346288,1
413692,1
139954,1
1138047,0
2314116,1
2790240,1
2266556,1
355196,1
368774,1
391879,1
2511147,0
734063,0
2223920,1
1383489,0
22782,1
1788841,0
418792,1
355322,1
275657,0
2225369,1
96290,1
536850,0
2241271,1
2424190,1
2106530,0
289114,0
168386,1
2253049,1
131242,1
2789305,1
1383118,0
2571844,0
2423889,0
1083093,0
352259,1
78274,0
2800326,1
827462,0
1753696,1
84896,1
2531845,0
97937,1
335303,1
1585934,0
367006,1
1258843,0
2071889,0
2292448,1
2745659,0
2335772,1
2741583,0
153265,1
1124410,0
632356,0
2793773,0
1577289,0
2340165,1
873700,0
602942,0
2223163,1
1541338,0
735638,0
851975,0
726970,0
2774546,0
1272459,0
1811701,0
1196881,0
126357,1
407855,1
1575795,0
2299242,1
2405801,1
2262128,1
433253,1
2464007,1
2679490,0
2381350,1
844522,0
1861388,0
488273,0
2310147,1
125642,1
76261,1
51588,0
2276931,1
1638518,0
1188344,0
2285532,1
545336,0
315066,1
909854,0
2362680,1
1079305,0
345466,1
106756,1
2054328,0
400805,1
1389490,0
303603,0
74213,1
977906,0
492254,0
168732,1
450201,1
824153,0
1872700,0
1370247,0
2246585,1
2329077,1
2442874,1
2132337,0
417189,1
1259613,0
2433035,1
289656,0
829604,0
2337727,1
371462,1
500737,1
467134,1
2219000,1
196647,1
2476556,0
2108385,0
1925990,0
133133,1
1560255,0
465533,0
1964221,0
84204,1
355261,1
2820197,0
2309486,1
1606509,0
2575198,0
519722,0
678934,0
808933,0
651586,0
342823,1
1885877,0
1971699,0
605493,0
1818069,0
99375,1
129457,0
1094386,0
2433760,1
1861567,1
2021515,0
1765745,0
2147534,0
2307095,1
1120697,0
88143,1
2362144,1
2408855,1
1260232,0
807496,0
696766,0
2341348,1
2463757,1
321010,1
2409006,1
2431796,1
440442,1
1053292,0
2672172,0
411167,1
673691,0
2233432,1
2459691,1
1106072,0
2566579,0
1884250,0
2498007,0
2216408,1
973437,0
438118,1
2340401,1
2441010,1
504018,1
2406105,1
1296644,0
2291871,1
381981,1
66605,1
525352,0
120273,0
2327719,1
1972693,0
2108007,0
2322271,1
2080592,0
25145,1
856879,0
1364385,0
2232451,1
1807792,0
1881754,0
2466142,1
2537885,0
676745,0
2319484,1
123314,1
19782,1
2380641,1
2356672,1
189357,1
71513,1
2236130,1
1615751,0
570246,0
602945,0
1755404,1
2383592,1
2126957,0
665671,0
2386885,1
185971,0
2436194,1
2317288,1
353838,1
26344,1
1483464,0
2300247,1
1135004,0
2281828,1
1187194,0
2528148,0
2636726,0
2167713,0
320307,1
358212,1
653341,0
1917758,0
42128,0
2241601,0
2449811,0
1729523,1
2230090,1
2119176,0
1000688,0
2383108,1
336422,1
2051321,0
2211456,1
53014,1
1669128,0
565726,0
449418,1
2374735,1
1707472,1
270506,0
144750,1
189382,1
2221357,1
753250,0
2724693,0
743094,0
2343597,1
219517,0
2401281,1
569479,0
284804,0
2342757,1
406717,1
910303,0
880060,0
2230901,1
2806766,0
2673087,0
1689045,0
2674908,1
2289703,1
1076318,0
927619,0
2221256,1
1246461,0
2302660,1
2095468,0
392352,1
38660,1
2808261,0
446057,1
420280,1
336570,1
1513086,0
479849,1
2340072,1
154492,1
1499709,0
2733230,0
239502,0
39441,1
1129889,0
2611213,0
390403,1
2644082,0
444026,1
97653,1
1505499,0
813407,0
1857601,0
2509515,0
2612427,0
1009439,0
1424626,0
2673129,0
73754,1
170050,1
2362054,1
777642,0
389053,1
391265,1
581348,0
2664604,0
1713169,0
2726859,0
2335125,1
153129,1
85038,1
1663785,0
2415036,1
2639116,0
547348,0
1634444,0
934674,0
775795,0
91974,1
1927763,0
1263168,0
281396,0
1739528,1
2551265,0
480267,1
1518887,0
409685,1
794772,0
258415,0
1780409,0
1076284,0
2395579,1
2497735,0
2678299,0
18800,0
1429797,0
2425659,1
2756093,0
1330576,0
1523170,0
1173320,0
411030,1
554181,0
2363623,1
701256,1
2308865,1
2679325,0
451713,1
366267,1
2663813,1
2399328,1
2123779,0
373781,1
2810929,0
1341308,0
2283999,1
1112683,0
829288,0
2250916,1
362950,1
1044720,0
23993,1
2318644,1
1338986,0
2188262,1
2472469,0
138439,0
2476655,0
1414088,0
181826,1
425847,1
1661373,0
2241835,0
1987752,0
2614418,0
2222933,1
1306518,0
2260884,1
654140,0
829814,0
2275986,1
1300740,0
118729,1
1677497,0
2753906,0
967515,0
2375678,1
555927,0
999515,0
2086579,0
51571,0
2214639,1
899701,0
2365155,1
63470,1
372944,0
2452769,1
446781,1
2360495,1
2286257,1
41575,0
2467749,1
982049,0
2397226,1
2344964,1
386945,1
673549,0
125939,1
1182648,0
1093279,0
47944,1
2433732,1
468571,1
2353456,1
2130567,0
2292115,1
394873,1
1182158,0
190021,1
2380532,1
983129,0
2421567,1
315494,1
276239,0
657909,0
1208181,0
1277945,0
743009,0
448823,1
2346301,1
2390794,1
2724507,1
269426,0
2352769,1
2637277,0
1190916,0
2739852,0
2411106,1
350607,1
1138008,0
2328026,1
62488,1
1047085,0
2430878,1
1683992,0
2399174,1
75968,1
2341667,1
150085,1
2805171,1
2427419,1
421523,1
134367,1
290308,0
2267378,1
1542923,0
2422426,1
2068502,0
750621,0
1624618,0
292211,0
2207613,1
943239,0
82752,1
2734895,0
2355303,1
316858,1
384767,1
2429555,1
150073,1
1763442,0
749769,0
2467766,1
1168953,0
1186113,0
329067,1
1049588,0
1795416,0
2227728,1
515963,0
485917,0
159272,1
326472,1
1339599,0
221650,0
2246752,1
57741,1
1874311,0
2332334,1
2407908,1
2250207,1
176536,0
1096529,0
1636598,0
2730071,0
2447251,0
2188869,1
2302974,1
1117673,0
354181,1
1970763,0
2612487,0
1446281,0
475536,1
2466788,1
2596559,0
2644963,0
1698338,0
2293290,1
411498,1
1948588,0
1931534,0
79824,1
460574,0
2659137,0
1726793,0
453689,1
1384442,0
1510727,0
2196199,0
20951,1
1817112,0
141308,1
2316139,1
870848,0
2402037,0
812441,0
2278626,1
1033079,0
2458245,1
2310939,1
2243191,1
2313790,1
2404459,1
2014721,0
2223150,1
1450810,0
2042975,0
1811361,0
433182,1
2131614,0
2822132,0
655109,0
1701078,0
2016192,0
366677,1
2115180,0
2460195,1
2595566,0
1958992,0
66097,1
2828762,1
284847,0
2570637,0
2534921,0
2593111,0
1720460,0
194931,0
1865332,0
1054768,0
363381,1
2405241,1
883997,0
151361,1
444801,1
1723867,0
2245041,1
2320816,1
442061,1
1597433,0
914643,0
2397207,1
387588,1
2367600,1
2290960,1
2397951,1
892859,0
900440,0
1553078,0
2275070,1
458608,0
2212475,1
1674507,0
2655038,0
1338304,0
171242,1
2400706,1
700744,0
1289471,0
2618430,0
2381309,1
235133,0
454094,1
324746,1
2654238,0
433370,1
2363246,1
1205982,0
1139942,0
287593,0
441805,1
2354707,0
2071336,1
2738405,0
161101,1
946986,0
1970889,0
354780,1
2289861,1
2656967,0
1534810,0
2264573,1
576894,0
96550,1
608598,0
1224389,0
387630,1
1868709,0
1870900,0
2034415,0
455620,1
1827756,0
1683780,0
27206,1
463030,0
2314659,1
2368117,1
2210697,1
382765,1
939421,0
2438929,1
2408495,1
2222946,1
121513,0
324711,1
2460830,1
314709,1
389479,1
2342327,1
2149680,0
1652697,0
2564031,0
1690432,0
2454027,1
1490570,0
2269749,1
2412744,1
2499697,0
1225796,0
1896631,0
2418531,1
504331,1
2345472,1
125963,1
2760146,0
2426988,0
2238557,1
25220,1
414979,1
1401924,0
397162,1
1987539,0
2496995,0
1123963,0
493360,1
20503,1
1982989,0
98981,1
169372,1
108578,1
467452,1
2508260,0
115666,1
810561,0
65787,1
1549791,0
179524,1
698710,0
692435,0
85259,1
1435945,0
624426,0
392439,1
1103093,0
319720,1
119510,0
2212545,1
2378787,1
1326017,0
1746560,1
143689,1
199872,0
88329,1
2150528,0
1708950,1
992410,0
455276,1
708586,0
1435919,0
2219473,1
1874516,0
1296075,0
1169185,0
798061,0
471337,1
412064,1
2621617,0
2354700,1
259118,0
118573,1
2440004,1
612468,0
391187,1
2331175,1
867242,0
1576072,0
938121,0
2251304,1
132357,1
2189143,0
1268559,0
2298387,1
1400791,0
43353,1
343785,1
1291293,0
2358786,1
214617,0
1986792,0
2390041,1
1766452,0
2455298,1
109478,1
67267,1
498845,1
2066527,0
170969,1
9645,0
2663074,0
2277751,1
2368520,1
424915,1
2037443,0
2163588,0
81104,1
2348589,1
2394699,1
92728,1
430960,1
43333,1
350496,1
344510,1
2416220,1
2149629,0
828032,0
1264190,0
405629,1
1316333,0
1942437,0
1486748,0
495204,1
976398,0
25504,1
2040377,0
28332,1
2460427,1
2342541,1
2778564,0
2364854,1
406251,1
1154526,0
534060,0
2773612,0
66526,1
621116,0
990265,0
476263,1
1638910,0
2713349,0
1317465,0
2533822,0
2778741,0
355817,1
85459,1
1009515,0
1427660,0
1182909,0
1940126,0
1676033,0
1759024,0
375583,1
394894,1
2112573,0
307037,0
2651775,0
790181,0
432897,1
408378,1
1048768,0
1049750,0
2007339,0
1893281,0
43572,1
1351239,0
1912996,0
429353,1
2236180,1
27975,1
2281497,1
75715,1
2340395,1
495701,1
1707236,0
495792,1
367433,1
2410018,1
210914,0
2264705,1
2303478,1
1828454,0
468454,1
394705,1
356337,1
127637,1
1537857,0
2140180,0
427912,1
399481,1
24183,1
331846,1
2275257,1
2363547,1
1517154,0
2589580,0
29579,1
2227262,1
118239,1
183094,1
2252390,1
2770608,0
2448950,0
2464002,1
450282,1
495055,1
2264351,1
1464034,0
369268,1
480163,1
406001,1
707172,0
377719,1
561221,0
479868,1
391102,1
55166,1
1314634,0
2402890,1
2218737,1
2369855,1
2647011,0
2761560,0
611924,0
2402002,1
2296729,1
2296881,1
1393756,0
337310,1
450759,1
1646980,0
1105561,0
124807,1
1047794,0
1190692,0
942873,0
129161,0
2287581,1
2352196,1
599922,0
116643,1
